21062023,,,,,2146687,91431430 - CHEQ - 2146687,CHQEMIS,,109000,,,121111BCIH2
21062023,,,,,2146691,91342790 - CHEQ - 2146691,CHQEMIS,,22044832,,,121111BCIH2
21062023,,,,,2146686,91342790 - CHEQ - 2146686,CHQEMIS,,101616,,,121111BCIH2
21062023,,,,,2146684,91605560 - CHEQ - 2146684,CHQEMIS,,391000,,,121111BCIH2
21062023,,,,,2146683,91597240 - CHEQ - 2146683,CHQEMIS,,500000,,,121111BCIH2
21062023,,,,,2146677,91607050 - CHEQ - 2146677,CHQEMIS,,500000,,,121111BCIH2
22062023,,,,,2146706,91572850 - CHEQ - 2146706,CHQEMIS,,9045,,,121111BCIH2
22062023,,,,,2146701,91594460 - CHEQ - 2146701,CHQEMIS,,533333,,,121111BCIH2
22062023,,,,,2146708,91586330 - CHEQ - 2146708,CHQEMIS,,94973,,,121111BCIH2
22062023,,,,,2146702,91557900 - CHEQ - 2146702,CHQEMIS,,169165,,,121111BCIH2
22062023,,,,,2146692,91569810 - CHEQ - 2146692,CHQEMIS,,193783,,,121111BCIH2
22062023,,,,,2146707,91614990 - CHEQ - 2146707,CHQEMIS,,6125,,,121111BCIH2
22062023,,,,,2146704,91610660 - CHEQ - 2146704,CHQEMIS,,10251,,,121111BCIH2
22062023,,,,,2146693,91560380 - CHEQ - 2146693,CHQEMIS,,313333,,,121111BCIH2
22062023,,,,,2146700,91590750 - CHEQ - 2146700,CHQEMIS,,1127333,,,121111BCIH2
22062023,,,,,2146709,91588950 - CHEQ - 2146709,CHQEMIS,,61104,,,121111BCIH2
22062023,,,,,2146705,91551500 - CHEQ - 2146705,CHQEMIS,,1016,,,121111BCIH2
22062023,,,,,2146703,91627960 - CHEQ - 2146703,CHQEMIS,,270000,,,121111BCIH2
22062023,,,,,2146698,91591400 - CHEQ - 2146698,CHQEMIS,,1148333,,,121111BCIH2
22062023,,,,,2146697,91609430 - CHEQ - 2146697,CHQEMIS,,38086,,,121111BCIH2
22062023,,,,,,VERST ESP CIH RABAT 22-06-2023,REGULCDT,90000,,,,121111BCIH2
22062023,,,,,2146699,91576930 - CHEQ - 2146699,CHQEMIS,,9540,,,121111BCIH2
22062023,,,,,2146694,91574520 - CHEQ - 2146694,CHQEMIS,,313333,,,121111BCIH2
22062023,,,,,2146696,91609420 - CHEQ - 2146696,CHQEMIS,,38086,,,121111BCIH2
22062023,,,,,2146695,91549620 - CHEQ - 2146695,CHQEMIS,,2640,,,121111BCIH2
23062023,,,,,2146726,91618960 - CHEQ - 2146726,CHQEMIS,,198000,,,121111BCIH2
23062023,,,,,2146718,91510930 - CHEQ - 2146718,CHQEMIS,,326097,,,121111BCIH2
23062023,,,,,2146721,91615810 - CHEQ - 2146721,CHQEMIS,,73429,,,121111BCIH2
23062023,,,,,2146739,91542930 - CHEQ - 2146739,CHQEMIS,,129500,,,121111BCIH2
23062023,,,,,2146736,91577850 - CHEQ - 2146736,CHQEMIS,,3456,,,121111BCIH2
23062023,,,,,2146735,91557340 - CHEQ - 2146735,CHQEMIS,,1148333,,,121111BCIH2
23062023,,,,,2146730,91580860 - CHEQ - 2146730,CHQEMIS,,197000,,,121111BCIH2
23062023,,,,,2146728,91610810 - CHEQ - 2146728,CHQEMIS,,198000,,,121111BCIH2
23062023,,,,,2146727,91585360 - CHEQ - 2146727,CHQEMIS,,197000,,,121111BCIH2
23062023,,,,,2146723,91604140 - CHEQ - 2146723,CHQEMIS,,92385,,,121111BCIH2
23062023,,,,,2146717,91577700 - CHEQ - 2146717,CHQEMIS,,27233,,,121111BCIH2
23062023,,,,,2146743,91545200 - CHEQ - 2146743,CHQEMIS,,284900,,,121111BCIH2
23062023,,,,,2146724,91620580 - CHEQ - 2146724,CHQEMIS,,2050,,,121111BCIH2
23062023,,,,,2146713,91618580 - CHEQ - 2146713,CHQEMIS,,24835,,,121111BCIH2
23062023,,,,,2146741,91604840 - CHEQ - 2146741,CHQEMIS,,317250,,,121111BCIH2
23062023,,,,,2146737,91574520 - CHEQ - 2146737,CHQEMIS,,293280,,,121111BCIH2
23062023,,,,,2146744,91580500 - CHEQ - 2146744,CHQEMIS,,258500,,,121111BCIH2
23062023,,,,,2146722,91621500 - CHEQ - 2146722,CHQEMIS,,118717,,,121111BCIH2
23062023,,,,,2146720,91534260 - CHEQ - 2146720,CHQEMIS,,149165,,,121111BCIH2
23062023,,,,,2146715,91561230 - CHEQ - 2146715,CHQEMIS,,80000,,,121111BCIH2
23062023,,,,,2146712,91510930 - CHEQ - 2146712,CHQEMIS,,1630485,,,121111BCIH2
23062023,,,,,2146711,91414350 - CHEQ - 2146711,CHQEMIS,,318600,,,121111BCIH2
23062023,,,,,2146740,91543010 - CHEQ - 2146740,CHQEMIS,,99500,,,121111BCIH2
23062023,,,,,2146734,91617800 - CHEQ - 2146734,CHQEMIS,,173000,,,121111BCIH2
23062023,,,,,2146733,91624530 - CHEQ - 2146733,CHQEMIS,,178300,,,121111BCIH2
23062023,,,,,2146732,91606150 - CHEQ - 2146732,CHQEMIS,,280000,,,121111BCIH2
23062023,,,,,2146719,91517970 - CHEQ - 2146719,CHQEMIS,,952381,,,121111BCIH2
23062023,,,,,2146714,91517970 - CHEQ - 2146714,CHQEMIS,,4761904,,,121111BCIH2
23062023,,,,,2146742,91606930 - CHEQ - 2146742,CHQEMIS,,303000,,,121111BCIH2
23062023,,,,,2146738,91542940 - CHEQ - 2146738,CHQEMIS,,171000,,,121111BCIH2
23062023,,,,,2146731,91569810 - CHEQ - 2146731,CHQEMIS,,151000,,,121111BCIH2
23062023,,,,,2146729,91603480 - CHEQ - 2146729,CHQEMIS,,163000,,,121111BCIH2
23062023,,,,,2146710,91615810 - CHEQ - 2146710,CHQEMIS,,2563281,,,121111BCIH2
23062023,,,,,,VERST ESP CIH RABAT 23-06-2023,REGULCDT,60000,,,,121111BCIH2
23062023,,,,,2146716,91617900 - CHEQ - 2146716,CHQEMIS,,31925408,,,121111BCIH2
23062023,,,,,2146725,91620570 - CHEQ - 2146725,CHQEMIS,,1550,,,121111BCIH2
24062023,,,,,2146748,91630870 - CHEQ - 2146748,CHQEMIS,,349900,,,121111BCIH2
24062023,,,,,2146747,91596010 - CHEQ - 2146747,CHQEMIS,,160300,,,121111BCIH2
24062023,,,,,2146746,91576670 - CHEQ - 2146746,CHQEMIS,,322890,,,121111BCIH2
24062023,,,,,2146745,91601350 - CHEQ - 2146745,CHQEMIS,,426290,,,121111BCIH2
24062023,,,,,2146749,91625660 - CHEQ - 2146749,CHQEMIS,,146000,,,121111BCIH2
26062023,,,,,2146758,91396920 - CHEQ - 2146758,CHQEMIS,,4400,,,121111BCIH2
26062023,,,,,2146753,91509120 - CHEQ - 2146753,CHQEMIS,,129165,,,121111BCIH2
26062023,,,,,2146755,91625110 - CHEQ - 2146755,CHQEMIS,,150000,,,121111BCIH2
26062023,,,,,2146754,91509120 - CHEQ - 2146754,CHQEMIS,,129165,,,121111BCIH2
26062023,,,,,2146751,91548380 - CHEQ - 2146751,CHQEMIS,,1368544,,,121111BCIH2
26062023,,,,,2146752,91432680 - CHEQ - 2146752,CHQEMIS,,473662,,,121111BCIH2
26062023,,,,,2146757,91550520 - CHEQ - 2146757,CHQEMIS,,136165,,,121111BCIH2
26062023,,,,,2146756,91550510 - CHEQ - 2146756,CHQEMIS,,152165,,,121111BCIH2
26062023,,,,,2146750,91579500 - CHEQ - 2146750,CHQEMIS,,30946996,,,121111BCIH2
26062023,,,,,2146759,91624530 - CHEQ - 2146759,CHQEMIS,,193158,,,121111BCIH2
26062023,,,,,,VERSEMENT ESPECES C.I.H RABAT,REGULCDT,50000,,,,121111BCIH2
27062023,,,,,2146772,91603800 - CHEQ - 2146772,CHQEMIS,,118000,,,121111BCIH2
27062023,,,,,2146763,91571440 - CHEQ - 2146763,CHQEMIS,,750,,,121111BCIH2
27062023,,,,,2146761,91525490 - CHEQ - 2146761,CHQEMIS,,2184,,,121111BCIH2
27062023,,,,,2146775,91636150 - CHEQ - 2146775,CHQEMIS,,3310005,,,121111BCIH2
27062023,,,,,2146760,91620120 - CHEQ - 2146760,CHQEMIS,,6633,,,121111BCIH2
27062023,,,,,2146767,91580500 - CHEQ - 2146767,CHQEMIS,,92125,,,121111BCIH2
27062023,,,,,2146762,91572250 - CHEQ - 2146762,CHQEMIS,,344040,,,121111BCIH2
27062023,,,,,2146768,91534380 - CHEQ - 2146768,CHQEMIS,,80000,,,121111BCIH2
27062023,,,,,2146765,91572250 - CHEQ - 2146765,CHQEMIS,,15921,,,121111BCIH2
27062023,,,,,2146769,91550170 - CHEQ - 2146769,CHQEMIS,,284820,,,121111BCIH2
27062023,,,,,,VERSEMENT ESPECES C.I.H RABAT,REGULCDT,80000,,,,121111BCIH2
27062023,,,,,2146774,91636140 - CHEQ - 2146774,CHQEMIS,,2675005,,,121111BCIH2
27062023,,,,,2146773,91625820 - CHEQ - 2146773,CHQEMIS,,118000,,,121111BCIH2
27062023,,,,,2146770,91568930 - CHEQ - 2146770,CHQEMIS,,2823014,,,121111BCIH2
27062023,,,,,2146766,91618960 - CHEQ - 2146766,CHQEMIS,,528,,,121111BCIH2
27062023,,,,,2146764,91540260 - CHEQ - 2146764,CHQEMIS,,1824,,,121111BCIH2
27062023,,,,,2146771,91619540 - CHEQ - 2146771,CHQEMIS,,293500,,,121111BCIH2
1062023,,,,,7031887,91501870 - CHEQ - 7031887,CHQEMIS,,481296,,,121111BCIH3
1062023,,,,,7031884,91501860 - CHEQ - 7031884,CHQEMIS,,481296,,,121111BCIH3
1062023,,,,,7031882,91558000 - CHEQ - 7031882,CHQEMIS,,4870,,,121111BCIH3
1062023,,,,,7031880,91555130 - CHEQ - 7031880,CHQEMIS,,456000,,,121111BCIH3
1062023,,,,,7031879,91555130 - CHEQ - 7031879,CHQEMIS,,4560,,,121111BCIH3
1062023,,,,,7031881,91575360 - CHEQ - 7031881,CHQEMIS,,196000,,,121111BCIH3
1062023,,,,,7031883,91558000 - CHEQ - 7031883,CHQEMIS,,487000,,,121111BCIH3
1062023,,,,,7031886,91501870 - CHEQ - 7031886,CHQEMIS,,481296,,,121111BCIH3
1062023,,,,,7031885,91501860 - CHEQ - 7031885,CHQEMIS,,481296,,,121111BCIH3
1062023,,,,,7031877,91521040 - CHEQ - 7031877,CHQEMIS,,430000,,,121111BCIH3
1062023,,,,,7031888,91542990 - CHEQ - 7031888,CHQEMIS,,1992118,,,121111BCIH3
1062023,,,,,7031878,91528720 - CHEQ - 7031878,CHQEMIS,,283000,,,121111BCIH3
1062023,,,,,7031876,91521040 - CHEQ - 7031876,CHQEMIS,,465833,,,121111BCIH3
2062023,,,,,7031891,91515650 - CHEQ - 7031891,CHQEMIS,,88500,,,121111BCIH3
2062023,,,,,7031890,91564950 - CHEQ - 7031890,CHQEMIS,,14892319,,,121111BCIH3
2062023,,,,,7031889,91499840 - CHEQ - 7031889,CHQEMIS,,146562,,,121111BCIH3
2062023,,,,,7031892,91573210 - CHEQ - 7031892,CHQEMIS,,375000,,,121111BCIH3
2062023,,,,,7031893,91573200 - CHEQ - 7031893,CHQEMIS,,375000,,,121111BCIH3
5062023,,,,,7031903,91515650 - CHEQ - 7031903,CHQEMIS,,885,,,121111BCIH3
5062023,,,,,7031902,91540640 - CHEQ - 7031902,CHQEMIS,,734784,,,121111BCIH3
5062023,,,,,7031900,91524600 - CHEQ - 7031900,CHQEMIS,,201160,,,121111BCIH3
5062023,,,,,7031899,91486310 - CHEQ - 7031899,CHQEMIS,,63198,,,121111BCIH3
5062023,,,,,7031894,91546750 - CHEQ - 7031894,CHQEMIS,,44682,,,121111BCIH3
5062023,,,,,7031904,91573210 - CHEQ - 7031904,CHQEMIS,,125625,,,121111BCIH3
5062023,,,,,7031897,91519410 - CHEQ - 7031897,CHQEMIS,,76020,,,121111BCIH3
5062023,,,,,7031896,91519410 - CHEQ - 7031896,CHQEMIS,,15204,,,121111BCIH3
5062023,,,,,7031905,91573200 - CHEQ - 7031905,CHQEMIS,,125625,,,121111BCIH3
5062023,,,,,7031901,91511880 - CHEQ - 7031901,CHQEMIS,,301000,,,121111BCIH3
5062023,,,,,7031895,91546750 - CHEQ - 7031895,CHQEMIS,,297880,,,121111BCIH3
5062023,,,,,7031906,91591640 - CHEQ - 7031906,CHQEMIS,,298083,,,121111BCIH3
5062023,,,,,7031898,91486310 - CHEQ - 7031898,CHQEMIS,,63198,,,121111BCIH3
5062023,,,,,7031907,91561930 - CHEQ - 7031907,CHQEMIS,,31428,,,121111BCIH3
6062023,,,,,7031908,91481010 - CHEQ - 7031908,CHQEMIS,,107300,,,121111BCIH3
6062023,,,,,7031910,91580110 - CHEQ - 7031910,CHQEMIS,,214800,,,121111BCIH3
6062023,,,,,7031911,91578680 - CHEQ - 7031911,CHQEMIS,,3950207,,,121111BCIH3
6062023,,,,,7031909,91580250 - CHEQ - 7031909,CHQEMIS,,109000,,,121111BCIH3
7062023,,,,,7031943,91524770 - CHEQ - 7031943,CHQEMIS,,152766,,,121111BCIH3
7062023,,,,,7031917,91432300 - CHEQ - 7031917,CHQEMIS,,81500,,,121111BCIH3
7062023,,,,,7031937,91562350 - CHEQ - 7031937,CHQEMIS,,737,,,121111BCIH3
7062023,,,,,7031930,91513440 - CHEQ - 7031930,CHQEMIS,,1492,,,121111BCIH3
7062023,,,,,7031925,91581330 - CHEQ - 7031925,CHQEMIS,,84500,,,121111BCIH3
7062023,,,,,7031922,91585250 - CHEQ - 7031922,CHQEMIS,,845,,,121111BCIH3
7062023,,,,,7031921,91571120 - CHEQ - 7031921,CHQEMIS,,69500,,,121111BCIH3
7062023,,,,,7031938,91562350 - CHEQ - 7031938,CHQEMIS,,73700,,,121111BCIH3
7062023,,,,,7031927,91546030 - CHEQ - 7031927,CHQEMIS,,260000,,,121111BCIH3
7062023,,,,,7031920,91571120 - CHEQ - 7031920,CHQEMIS,,695,,,121111BCIH3
7062023,,,,,7031935,91498230 - CHEQ - 7031935,CHQEMIS,,96000,,,121111BCIH3
7062023,,,,,7031918,91532010 - CHEQ - 7031918,CHQEMIS,,162104,,,121111BCIH3
7062023,,,,,7031939,91551290 - CHEQ - 7031939,CHQEMIS,,21296,,,121111BCIH3
7062023,,,,,7031931,91513440 - CHEQ - 7031931,CHQEMIS,,149200,,,121111BCIH3
7062023,,,,,7031916,91533890 - CHEQ - 7031916,CHQEMIS,,166500,,,121111BCIH3
7062023,,,,,7031914,91481010 - CHEQ - 7031914,CHQEMIS,,1073,,,121111BCIH3
7062023,,,,,7031913,91580250 - CHEQ - 7031913,CHQEMIS,,72667,,,121111BCIH3
7062023,,,,,7031928,91502290 - CHEQ - 7031928,CHQEMIS,,2506,,,121111BCIH3
7062023,,,,,7031923,91585250 - CHEQ - 7031923,CHQEMIS,,84500,,,121111BCIH3
7062023,,,,,7031912,91481970 - CHEQ - 7031912,CHQEMIS,,108315,,,121111BCIH3
7062023,,,,,7031934,91498230 - CHEQ - 7031934,CHQEMIS,,960,,,121111BCIH3
7062023,,,,,7031933,91513470 - CHEQ - 7031933,CHQEMIS,,149200,,,121111BCIH3
7062023,,,,,7031929,91502290 - CHEQ - 7031929,CHQEMIS,,250600,,,121111BCIH3
7062023,,,,,7031915,91580110 - CHEQ - 7031915,CHQEMIS,,5728,,,121111BCIH3
7062023,,,,,7031940,91551290 - CHEQ - 7031940,CHQEMIS,,106480,,,121111BCIH3
7062023,,,,,7031946,91470080 - CHEQ - 7031946,CHQEMIS,,150000,,,121111BCIH3
7062023,,,,,7031945,91505660 - CHEQ - 7031945,CHQEMIS,,325000,,,121111BCIH3
7062023,,,,,7031942,91558410 - CHEQ - 7031942,CHQEMIS,,80289,,,121111BCIH3
7062023,,,,,7031947,91496070 - CHEQ - 7031947,CHQEMIS,,371700,,,121111BCIH3
7062023,,,,,7031944,91524770 - CHEQ - 7031944,CHQEMIS,,152766,,,121111BCIH3
7062023,,,,,7031932,91513470 - CHEQ - 7031932,CHQEMIS,,1492,,,121111BCIH3
7062023,,,,,7031926,91546030 - CHEQ - 7031926,CHQEMIS,,2600,,,121111BCIH3
7062023,,,,,7031919,91532010 - CHEQ - 7031919,CHQEMIS,,81052,,,121111BCIH3
7062023,,,,,7031936,91523660 - CHEQ - 7031936,CHQEMIS,,1529235,,,121111BCIH3
7062023,,,,,7031924,91581330 - CHEQ - 7031924,CHQEMIS,,845,,,121111BCIH3
7062023,,,,,7031941,91558410 - CHEQ - 7031941,CHQEMIS,,80289,,,121111BCIH3
8062023,,,,,7031965,91535690 - CHEQ - 7031965,CHQEMIS,,10974,,,121111BCIH3
8062023,,,,,7031953,91496070 - CHEQ - 7031953,CHQEMIS,,3717,,,121111BCIH3
8062023,,,,,7031952,91546740 - CHEQ - 7031952,CHQEMIS,,320000,,,121111BCIH3
8062023,,,,,7031968,91525930 - CHEQ - 7031968,CHQEMIS,,202844,,,121111BCIH3
8062023,,,,,7031959,91513380 - CHEQ - 7031959,CHQEMIS,,165000,,,121111BCIH3
8062023,,,,,7031966,91550360 - CHEQ - 7031966,CHQEMIS,,8000,,,121111BCIH3
8062023,,,,,7031961,91564490 - CHEQ - 7031961,CHQEMIS,,124250,,,121111BCIH3
8062023,,,,,7031957,91574480 - CHEQ - 7031957,CHQEMIS,,447895,,,121111BCIH3
8062023,,,,,7031951,91564490 - CHEQ - 7031951,CHQEMIS,,2485,,,121111BCIH3
8062023,,,,,7031954,91575370 - CHEQ - 7031954,CHQEMIS,,6063,,,121111BCIH3
8062023,,,,,7031963,91546740 - CHEQ - 7031963,CHQEMIS,,506667,,,121111BCIH3
8062023,,,,,7031956,91574480 - CHEQ - 7031956,CHQEMIS,,48522,,,121111BCIH3
8062023,,,,,7031964,91505660 - CHEQ - 7031964,CHQEMIS,,482083,,,121111BCIH3
8062023,,,,,7031960,91561930 - CHEQ - 7031960,CHQEMIS,,157140,,,121111BCIH3
8062023,,,,,7031958,91513380 - CHEQ - 7031958,CHQEMIS,,1650,,,121111BCIH3
8062023,,,,,7031967,91525930 - CHEQ - 7031967,CHQEMIS,,202844,,,121111BCIH3
8062023,,,,,7031962,91530840 - CHEQ - 7031962,CHQEMIS,,2150,,,121111BCIH3
8062023,,,,,7031955,91575370 - CHEQ - 7031955,CHQEMIS,,242520,,,121111BCIH3
8062023,,,,,7031950,91550360 - CHEQ - 7031950,CHQEMIS,,400000,,,121111BCIH3
8062023,,,,,,08062023 -LIB_ECRITURE :Virement de CIH PRINCIPAL -NUM_PIECE :1276347-00000000,REGULCDT,10000000,0,,,121111BCIH3
8062023,,,,,7031949,91535690 - CHEQ - 7031949,CHQEMIS,,109740,,,121111BCIH3
8062023,,,,,7031948,91470080 - CHEQ - 7031948,CHQEMIS,,1500,,,121111BCIH3
9062023,,,,,7031987,91531510 - CHEQ - 7031987,CHQEMIS,,229670,,,121111BCIH3
9062023,,,,,7031969,91524660 - CHEQ - 7031969,CHQEMIS,,205000,,,121111BCIH3
9062023,,,,,7031977,91563670 - CHEQ - 7031977,CHQEMIS,,420180,,,121111BCIH3
9062023,,,,,7031989,91536570 - CHEQ - 7031989,CHQEMIS,,101844,,,121111BCIH3
9062023,,,,,7031981,91511630 - CHEQ - 7031981,CHQEMIS,,101844,,,121111BCIH3
9062023,,,,,7031973,91551490 - CHEQ - 7031973,CHQEMIS,,2750,,,121111BCIH3
9062023,,,,,7031970,91551490 - CHEQ - 7031970,CHQEMIS,,137500,,,121111BCIH3
9062023,,,,,7031972,91317480 - CHEQ - 7031972,CHQEMIS,,32911,,,121111BCIH3
9062023,,,,,7031984,91517450 - CHEQ - 7031984,CHQEMIS,,84870,,,121111BCIH3
9062023,,,,,7031982,91511630 - CHEQ - 7031982,CHQEMIS,,101844,,,121111BCIH3
9062023,,,,,7031978,91567800 - CHEQ - 7031978,CHQEMIS,,111502,,,121111BCIH3
9062023,,,,,7031988,91535420 - CHEQ - 7031988,CHQEMIS,,199280,,,121111BCIH3
9062023,,,,,7031985,91503690 - CHEQ - 7031985,CHQEMIS,,334000,,,121111BCIH3
9062023,,,,,7031980,91515890 - CHEQ - 7031980,CHQEMIS,,11754072,,,121111BCIH3
9062023,,,,,7031979,91515890 - CHEQ - 7031979,CHQEMIS,,64785,,,121111BCIH3
9062023,,,,,7031976,91563670 - CHEQ - 7031976,CHQEMIS,,149745,,,121111BCIH3
9062023,,,,,7031974,91593240 - CHEQ - 7031974,CHQEMIS,,9045,,,121111BCIH3
9062023,,,,,7031971,91317480 - CHEQ - 7031971,CHQEMIS,,164555,,,121111BCIH3
9062023,,,,,7031986,91534840 - CHEQ - 7031986,CHQEMIS,,263328,,,121111BCIH3
9062023,,,,,7031975,91593240 - CHEQ - 7031975,CHQEMIS,,253800,,,121111BCIH3
9062023,,,,,7031983,91536570 - CHEQ - 7031983,CHQEMIS,,101844,,,121111BCIH3
12062023,,,,,7031998,91513950 - CHEQ - 7031998,CHQEMIS,,166080,,,121111BCIH3
12062023,,,,,7031991,91539300 - CHEQ - 7031991,CHQEMIS,,318000,,,121111BCIH3
12062023,,,,,7032002,91512260 - CHEQ - 7032002,CHQEMIS,,169740,,,121111BCIH3
12062023,,,,,7032000,91464590 - CHEQ - 7032000,CHQEMIS,,223720,,,121111BCIH3
12062023,,,,,7031995,91585240 - CHEQ - 7031995,CHQEMIS,,84500,,,121111BCIH3
12062023,,,,,7031993,91561450 - CHEQ - 7031993,CHQEMIS,,362000,,,121111BCIH3
12062023,,,,,7031992,91561450 - CHEQ - 7031992,CHQEMIS,,536967,,,121111BCIH3
12062023,,,,,7031994,91585240 - CHEQ - 7031994,CHQEMIS,,845,,,121111BCIH3
12062023,,,,,7031997,91534370 - CHEQ - 7031997,CHQEMIS,,240000,,,121111BCIH3
12062023,,,,,7032001,91540640 - CHEQ - 7032001,CHQEMIS,,495360,,,121111BCIH3
12062023,,,,,7031990,91539300 - CHEQ - 7031990,CHQEMIS,,1325,,,121111BCIH3
12062023,,,,,7032003,91512260 - CHEQ - 7032003,CHQEMIS,,33948,,,121111BCIH3
12062023,,,,,7031996,91534370 - CHEQ - 7031996,CHQEMIS,,4800,,,121111BCIH3
12062023,,,,,7031999,91518810 - CHEQ - 7031999,CHQEMIS,,289656,,,121111BCIH3
13062023,,,,,7032025,91345490 - CHEQ - 7032025,CHQEMIS,,336000,,,121111BCIH3
13062023,,,,,7032005,91562330 - CHEQ - 7032005,CHQEMIS,,50157,,,121111BCIH3
13062023,,,,,7032015,91516050 - CHEQ - 7032015,CHQEMIS,,7860508,,,121111BCIH3
13062023,,,,,7032014,91516050 - CHEQ - 7032014,CHQEMIS,,8495,,,121111BCIH3
13062023,,,,,7032004,91387400 - CHEQ - 7032004,CHQEMIS,,226145,,,121111BCIH3
13062023,,,,,7032028,91570000 - CHEQ - 7032028,CHQEMIS,,204404,,,121111BCIH3
13062023,,,,,7032011,91537120 - CHEQ - 7032011,CHQEMIS,,8495,,,121111BCIH3
13062023,,,,,7032009,91551330 - CHEQ - 7032009,CHQEMIS,,128250,,,121111BCIH3
13062023,,,,,7032007,91593780 - CHEQ - 7032007,CHQEMIS,,2965395,,,121111BCIH3
13062023,,,,,7032010,91567800 - CHEQ - 7032010,CHQEMIS,,111502,,,121111BCIH3
13062023,,,,,7032020,91519300 - CHEQ - 7032020,CHQEMIS,,15599,,,121111BCIH3
13062023,,,,,7032022,91605270 - CHEQ - 7032022,CHQEMIS,,325,,,121111BCIH3
13062023,,,,,7032016,91519280 - CHEQ - 7032016,CHQEMIS,,15599,,,121111BCIH3
13062023,,,,,7032019,91519330 - CHEQ - 7032019,CHQEMIS,,77995,,,121111BCIH3
13062023,,,,,7032012,91537120 - CHEQ - 7032012,CHQEMIS,,7860508,,,121111BCIH3
13062023,,,,,,13062023 -LIB_ECRITURE :Virement de CIH PRINCIPAL -NUM_PIECE :1278338-00000000,REGULCDT,10000000,0,,,121111BCIH3
13062023,,,,,7032030,91586300 - CHEQ - 7032030,CHQEMIS,,177926,,,121111BCIH3
13062023,,,,,7032029,91570000 - CHEQ - 7032029,CHQEMIS,,25599104,,,121111BCIH3
13062023,,,,,7032027,91498910 - CHEQ - 7032027,CHQEMIS,,84870,,,121111BCIH3
13062023,,,,,7032026,91498910 - CHEQ - 7032026,CHQEMIS,,16974,,,121111BCIH3
13062023,,,,,7032024,91345490 - CHEQ - 7032024,CHQEMIS,,6720,,,121111BCIH3
13062023,,,,,7032023,91605270 - CHEQ - 7032023,CHQEMIS,,109000,,,121111BCIH3
13062023,,,,,7032017,91519280 - CHEQ - 7032017,CHQEMIS,,77995,,,121111BCIH3
13062023,,,,,7032018,91519330 - CHEQ - 7032018,CHQEMIS,,15599,,,121111BCIH3
13062023,,,,,7032013,91572760 - CHEQ - 7032013,CHQEMIS,,118818,,,121111BCIH3
13062023,,,,,7032008,91551330 - CHEQ - 7032008,CHQEMIS,,12825,,,121111BCIH3
13062023,,,,,7032006,91562330 - CHEQ - 7032006,CHQEMIS,,501567,,,121111BCIH3
13062023,,,,,7032021,91519300 - CHEQ - 7032021,CHQEMIS,,77995,,,121111BCIH3
14062023,,,,,7032046,91468700 - CHEQ - 7032046,CHQEMIS,,223720,,,121111BCIH3
14062023,,,,,7032034,91526730 - CHEQ - 7032034,CHQEMIS,,8560,,,121111BCIH3
14062023,,,,,7032061,91543910 - CHEQ - 7032061,CHQEMIS,,166500,,,121111BCIH3
14062023,,,,,7032058,91577650 - CHEQ - 7032058,CHQEMIS,,86680,,,121111BCIH3
14062023,,,,,7032054,91585860 - CHEQ - 7032054,CHQEMIS,,119740,,,121111BCIH3
14062023,,,,,7032044,91600920 - CHEQ - 7032044,CHQEMIS,,73736,,,121111BCIH3
14062023,,,,,7032042,91590680 - CHEQ - 7032042,CHQEMIS,,153865,,,121111BCIH3
14062023,,,,,7032063,91489520 - CHEQ - 7032063,CHQEMIS,,341100,,,121111BCIH3
14062023,,,,,7032062,91557430 - CHEQ - 7032062,CHQEMIS,,166500,,,121111BCIH3
14062023,,,,,7032051,91535350 - CHEQ - 7032051,CHQEMIS,,118300,,,121111BCIH3
14062023,,,,,7032060,91489530 - CHEQ - 7032060,CHQEMIS,,189000,,,121111BCIH3
14062023,,,,,7032056,91577580 - CHEQ - 7032056,CHQEMIS,,93770,,,121111BCIH3
14062023,,,,,7032050,91535350 - CHEQ - 7032050,CHQEMIS,,1183,,,121111BCIH3
14062023,,,,,7032045,91600920 - CHEQ - 7032045,CHQEMIS,,20690152,,,121111BCIH3
14062023,,,,,7032043,91590680 - CHEQ - 7032043,CHQEMIS,,3077291,,,121111BCIH3
14062023,,,,,7032059,91572030 - CHEQ - 7032059,CHQEMIS,,292087,,,121111BCIH3
14062023,,,,,7032055,91577580 - CHEQ - 7032055,CHQEMIS,,9377,,,121111BCIH3
14062023,,,,,7032035,91526750 - CHEQ - 7032035,CHQEMIS,,8560,,,121111BCIH3
14062023,,,,,7032053,91538950 - CHEQ - 7032053,CHQEMIS,,245590,,,121111BCIH3
14062023,,,,,7032049,91514050 - CHEQ - 7032049,CHQEMIS,,1050612,,,121111BCIH3
14062023,,,,,7032036,91571840 - CHEQ - 7032036,CHQEMIS,,902872,,,121111BCIH3
14062023,,,,,7032031,91517450 - CHEQ - 7032031,CHQEMIS,,8487,,,121111BCIH3
14062023,,,,,7032052,91538950 - CHEQ - 7032052,CHQEMIS,,216938,,,121111BCIH3
14062023,,,,,7032032,91500470 - CHEQ - 7032032,CHQEMIS,,400000,,,121111BCIH3
14062023,,,,,7032039,91569890 - CHEQ - 7032039,CHQEMIS,,184000,,,121111BCIH3
14062023,,,,,7032037,91581150 - CHEQ - 7032037,CHQEMIS,,172722,,,121111BCIH3
14062023,,,,,7032033,91498920 - CHEQ - 7032033,CHQEMIS,,84870,,,121111BCIH3
